Codelist,Variable_Name,Description
CL_AREA_GFSR2016,CZ,Czech Republic
CL_AREA_GFSR2016,DK,Denmark
CL_AREA_GFSR2016,DJ,Djibouti
CL_AREA_GFSR2016,DM,Dominica
CL_AREA_GFSR2016,DO,Dominican Republic
CL_AREA_GFSR2016,EC,Ecuador
CL_AREA_GFSR2016,EG,Egypt
CL_AREA_GFSR2016,SV,El Salvador
CL_AREA_GFSR2016,GQ,Equatorial Guinea
CL_AREA_GFSR2016,ER,Eritrea
CL_AREA_GFSR2016,EE,Estonia
CL_AREA_GFSR2016,ET,Ethiopia
CL_AREA_GFSR2016,U2,Euro area (Member States and Institutions of the Euro Area) changing composition
CL_AREA_GFSR2016,FJ,Fiji
CL_AREA_GFSR2016,FI,Finland
CL_AREA_GFSR2016,FR,France
CL_AREA_GFSR2016,GA,Gabon
CL_AREA_GFSR2016,GM,Gambia
CL_AREA_GFSR2016,GE,Georgia
CL_AREA_GFSR2016,DE,Germany
CL_AREA_GFSR2016,GH,Ghana
CL_AREA_GFSR2016,GR,Greece
CL_AREA_GFSR2016,GD,Grenada
CL_AREA_GFSR2016,GT,Guatemala
CL_AREA_GFSR2016,GN,Guinea
CL_AREA_GFSR2016,GW,Guinea-Bissau
CL_AREA_GFSR2016,GY,Guyana
CL_AREA_GFSR2016,HT,Haiti
CL_AREA_GFSR2016,HN,Honduras
CL_AREA_GFSR2016,HU,Hungary
CL_AREA_GFSR2016,IS,Iceland
CL_AREA_GFSR2016,IN,India
CL_AREA_GFSR2016,ID,Indonesia
CL_AREA_GFSR2016,IR,"Iran, Islamic Republic of"
CL_AREA_GFSR2016,IQ,Iraq
CL_AREA_GFSR2016,IE,Ireland
CL_AREA_GFSR2016,IL,Israel
CL_AREA_GFSR2016,IT,Italy
CL_AREA_GFSR2016,JM,Jamaica
CL_AREA_GFSR2016,JP,Japan
CL_AREA_GFSR2016,JO,Jordan
CL_AREA_GFSR2016,KZ,Kazakhstan
CL_AREA_GFSR2016,KE,Kenya
CL_AREA_GFSR2016,KI,Kiribati
CL_AREA_GFSR2016,KR,"Korea, Republic of"
CL_AREA_GFSR2016,XK,Kosovo
CL_AREA_GFSR2016,KW,Kuwait
CL_AREA_GFSR2016,KG,Kyrgyzstan
CL_AREA_GFSR2016,LA,Lao People`s Democratic Republic
CL_AREA_GFSR2016,LV,Latvia
CL_AREA_GFSR2016,LB,Lebanon
CL_AREA_GFSR2016,LS,Lesotho
CL_AREA_GFSR2016,LR,Liberia
CL_AREA_GFSR2016,LY,Libya
CL_AREA_GFSR2016,LT,Lithuania
CL_AREA_GFSR2016,LU,Luxembourg
CL_AREA_GFSR2016,MK,"Macedonia, The Former Yugoslav Republic of"
CL_AREA_GFSR2016,MG,Madagascar
CL_AREA_GFSR2016,MW,Malawi
CL_AREA_GFSR2016,MY,Malaysia
CL_AREA_GFSR2016,MV,Maldives
CL_AREA_GFSR2016,ML,Mali
CL_AREA_GFSR2016,MT,Malta
CL_AREA_GFSR2016,MH,Marshall islands
CL_AREA_GFSR2016,MR,Mauritania
CL_AREA_GFSR2016,MU,Mauritius
CL_AREA_GFSR2016,MX,Mexico
CL_AREA_GFSR2016,FM,"Micronesia, Federated States of"
CL_AREA_GFSR2016,MD,"Moldova, Republic of"
CL_AREA_GFSR2016,MC,Monaco
CL_AREA_GFSR2016,MN,Mongolia
CL_AREA_GFSR2016,ME,Montenegro
CL_AREA_GFSR2016,MS,Montserrat
CL_AREA_GFSR2016,MA,Morocco
CL_AREA_GFSR2016,MZ,Mozambique
CL_AREA_GFSR2016,MM,Myanmar
CL_AREA_GFSR2016,NA,Namibia
CL_AREA_GFSR2016,NR,Nauru
CL_AREA_GFSR2016,NP,Nepal
CL_AREA_GFSR2016,NL,Netherlands
CL_AREA_GFSR2016,AN,Netherlands Antilles
CL_AREA_GFSR2016,NZ,New Zealand
CL_AREA_GFSR2016,NI,Nicaragua
CL_AREA_GFSR2016,NE,Niger
CL_AREA_GFSR2016,NG,Nigeria
CL_AREA_GFSR2016,NO,Norway
CL_AREA_GFSR2016,OM,Oman
CL_AREA_GFSR2016,PK,Pakistan
CL_AREA_GFSR2016,PW,Palau
CL_AREA_GFSR2016,PA,Panama
CL_AREA_GFSR2016,PG,Papua New Guinea
CL_AREA_GFSR2016,PY,Paraguay
CL_AREA_GFSR2016,PE,Peru
CL_AREA_GFSR2016,PH,Philippines
CL_AREA_GFSR2016,PL,Poland
CL_AREA_GFSR2016,PT,Portugal
CL_AREA_GFSR2016,QA,Qatar
CL_AREA_GFSR2016,RO,Romania
CL_AREA_GFSR2016,RU,Russian Federation
CL_AREA_GFSR2016,RW,Rwanda
CL_AREA_GFSR2016,WS,Samoa
CL_AREA_GFSR2016,SM,San Marino
CL_AREA_GFSR2016,ST,Sao Tome and Principe
CL_AREA_GFSR2016,SA,Saudi Arabia
CL_AREA_GFSR2016,SN,Senegal
CL_AREA_GFSR2016,CS,Serbia and Montenegro
CL_AREA_GFSR2016,RS,Serbia
CL_AREA_GFSR2016,SC,Seychelles
CL_AREA_GFSR2016,SL,Sierra Leone
CL_AREA_GFSR2016,SG,Singapore
CL_AREA_GFSR2016,SK,Slovakia
CL_AREA_GFSR2016,SI,Slovenia
CL_AREA_GFSR2016,SB,Solomon Islands
CL_AREA_GFSR2016,SO,Somalia
CL_AREA_GFSR2016,ZA,South Africa
CL_AREA_GFSR2016,SS,South Sudan
CL_AREA_GFSR2016,ES,Spain
CL_AREA_GFSR2016,LK,Sri Lanka
CL_AREA_GFSR2016,KN,Saint Kitts and Nevis
CL_AREA_GFSR2016,LC,Saint Lucia
CL_AREA_GFSR2016,VC,Saint Vincent and the Grenadines
CL_AREA_GFSR2016,SD,Sudan
CL_AREA_GFSR2016,SR,Suriname
CL_AREA_GFSR2016,SZ,Swaziland
CL_AREA_GFSR2016,SE,Sweden
CL_AREA_GFSR2016,CH,Switzerland
CL_AREA_GFSR2016,SY,Syrian Arab Republic
CL_AREA_GFSR2016,TJ,Tajikistan
CL_AREA_GFSR2016,TZ,"Tanzania, United Republic of"
CL_AREA_GFSR2016,TH,Thailand
CL_AREA_GFSR2016,TL,Timor-Leste
CL_AREA_GFSR2016,TG,Togo
CL_AREA_GFSR2016,TO,Tonga
CL_AREA_GFSR2016,TT,Trinidad and Tobago
CL_AREA_GFSR2016,TN,Tunisia
CL_AREA_GFSR2016,TR,Turkey
CL_AREA_GFSR2016,TM,Turkmenistan
CL_AREA_GFSR2016,TV,Tuvalu
CL_AREA_GFSR2016,UG,Uganda
CL_AREA_GFSR2016,UA,Ukraine
CL_AREA_GFSR2016,AE,United Arab Emirates
CL_AREA_GFSR2016,GB,United Kingdom
CL_AREA_GFSR2016,US,United States
CL_AREA_GFSR2016,UY,Uruguay
CL_AREA_GFSR2016,UZ,Uzbekistan
CL_AREA_GFSR2016,VU,Vanuatu
CL_AREA_GFSR2016,VE,"Venezuela, Bolivarian Republic"
CL_AREA_GFSR2016,VN,Viet Nam
CL_AREA_GFSR2016,PS,"Palestine, State of"
CL_AREA_GFSR2016,1C_473,Yemen Arab Rep.
CL_AREA_GFSR2016,YE,Yemen
CL_AREA_GFSR2016,ZM,Zambia
CL_AREA_GFSR2016,ZW,Zimbabwe
CL_AREA_GFSR2016,1C_AAA,AAA
CL_AREA_GFSR2016,1C_ALLC,All Countries
CL_AREA_GFSR2016,1C_ALL,All Countries and Country Groups
CL_AREA_GFSR2016,1C_All_Countries_for_Dissemination,All Countries for Dissemination
CL_AREA_GFSR2016,1C_Al_Countries_for_Dissemination_Online,All Countries for Dissemination - Online
CL_AREA_GFSR2016,1C_GFSY_2014_Country_Pages,All Countries for Dissemination - Print
CL_AREA_GFSR2016,1C_ALLG,All Country Groups
CL_AREA_GFSR2016,1C_Template_I,Template I
CL_AREA_GFSR2016,1C_Template_II,Template II
CL_AREA_GFSR2016,1C_Template_III,Template III
CL_AREA_GFSR2016,1C_Template_IV,Template IV
CL_SECTOR_GFSR2016,S1311B,Budgetary central government
CL_SECTOR_GFSR2016,S1311,Central government (excl. social security funds)
CL_SECTOR_GFSR2016,S1321,Central government (incl. social security funds)
CL_SECTOR_GFSR2016,S13112,Extrabudgetary central government
CL_SECTOR_GFSR2016,S13,General government
CL_SECTOR_GFSR2016,S1313,Local governments
CL_SECTOR_GFSR2016,S1314,Social security funds
CL_SECTOR_GFSR2016,S1312,State governments
CL_UNIT_GFSR2016,XDC,Domestic currency
CL_UNIT_GFSR2016,XDC_R_B1GQ,Percent of GDP
CL_INDICATOR_GFSR2016,W0_S1_G1151,Customs & other import duties
CL_INDICATOR_GFSR2016,W0_S1_G1412,Dividend revenue
CL_INDICATOR_GFSR2016,W0_S1_G1142,Excise taxes
CL_INDICATOR_GFSR2016,W0_S1_G1141,General taxes on goods & services
CL_INDICATOR_GFSR2016,W0_S1_G1M13A,Grants in cash
CL_INDICATOR_GFSR2016,W0_S1_G1M13B,Grants in kind
CL_INDICATOR_GFSR2016,W0_S1_G13,Grants revenue
CL_INDICATOR_GFSR2016,W1_S13_G13,Grants revenue from foreign govts
CL_INDICATOR_GFSR2016,W1_S13_G13K,Grants revenue from foreign govts: capital
CL_INDICATOR_GFSR2016,W1_S13_G13C,Grants revenue from foreign govts: current
CL_INDICATOR_GFSR2016,1A_S1_G13,Grants revenue from int orgs
CL_INDICATOR_GFSR2016,1A_S1_G13K,Grants revenue from int orgs: capital
CL_INDICATOR_GFSR2016,1A_S1_G13C,Grants revenue from int orgs: current
CL_INDICATOR_GFSR2016,W2_S13_G13,Grants revenue from other gen govt
CL_INDICATOR_GFSR2016,W2_S13_G13K,Grants revenue from other gen govt: capital
CL_INDICATOR_GFSR2016,W2_S13_G13C,Grants revenue from other gen govt: current
CL_INDICATOR_GFSR2016,W0_S1_G1223,Imputed social contributions revenue
CL_INDICATOR_GFSR2016,W0_S1_G1411,Interest revenue
CL_INDICATOR_GFSR2016,W1_S1_G1411,Interest revenue from nonresidents
CL_INDICATOR_GFSR2016,W2_S13_G1411,Interest revenue from other gen govt
CL_INDICATOR_GFSR2016,W2_S1W_G1411,Interest revenue from residents other than gen govt
CL_INDICATOR_GFSR2016,W0_S1_G1136,Other recurrent taxes on property
CL_INDICATOR_GFSR2016,W0_S1_G14,Other revenue
CL_INDICATOR_GFSR2016,W0_S1_G122,Other social contributions revenue
CL_INDICATOR_GFSR2016,W0_S1_G1221,Other social contributions revenue: employees
CL_INDICATOR_GFSR2016,W0_S1_G1222,Other social contributions revenue: employers
CL_INDICATOR_GFSR2016,W0_S1_G116,Other taxes n.e.c.
CL_INDICATOR_GFSR2016,W0_S1_G1146,Other taxes on goods & services
CL_INDICATOR_GFSR2016,W0_S1_G1156,Other taxes on int trade & transactions
CL_INDICATOR_GFSR2016,W0_S1_G1414,Property income from investment income disbursements
CL_INDICATOR_GFSR2016,W0_S1_G141,Property income revenue
CL_INDICATOR_GFSR2016,W0_S1_G1131,Recurrent taxes on immovable property
CL_INDICATOR_GFSR2016,W0_S1_G1132,Recurrent taxes on net wealth
CL_INDICATOR_GFSR2016,W0_S1_G1416,Reinvested earnings on FDI
CL_INDICATOR_GFSR2016,W0_S1_G1415,Rent revenue
CL_INDICATOR_GFSR2016,W0_S1_G1,Revenue
CL_INDICATOR_GFSR2016,W0_S1_G1452,Revenue from  NI & SGS: capital claims
CL_INDICATOR_GFSR2016,W0_S1_G14513,Revenue from  NI & SGS: current claims
CL_INDICATOR_GFSR2016,W0_S1_G14512,Revenue from  NI & SGS: fees
CL_INDICATOR_GFSR2016,W0_S1_G14511,Revenue from  NI & SGS: premiums
CL_INDICATOR_GFSR2016,W0_S1_G145,"Revenue from  NI & SGS: premiums, fees & claims"
CL_INDICATOR_GFSR2016,W0_S1_G1451,"Revenue from  NI & SGS: premiums, fees & current claims"
CL_INDICATOR_GFSR2016,W0_S1_G1422,Revenue from administrative fees
CL_INDICATOR_GFSR2016,W0_S1_G143,"Revenue from fines, penalties & forfeits"
CL_INDICATOR_GFSR2016,W0_S1_G1424,Revenue from imputed sales of goods & services
CL_INDICATOR_GFSR2016,W0_S1_G14412,Revenue from other current transfers: not subsidies
CL_INDICATOR_GFSR2016,W0_S1_G14411,Revenue from other current transfers: subsidies
CL_INDICATOR_GFSR2016,W0_S1_G144,Revenue from other transfers
CL_INDICATOR_GFSR2016,W00_S1W_G1442,Revenue from other transfers: capital
CL_INDICATOR_GFSR2016,W0_S1_G1441,Revenue from other transfers: current
CL_INDICATOR_GFSR2016,W0_S1_G142,Revenue from sales of goods & services
CL_INDICATOR_GFSR2016,W0_S1_G1421,Revenue from sales of market establishments
CL_INDICATOR_GFSR2016,W0_S1_G1423,Revenue from sales of nonmarket establishments
CL_INDICATOR_GFSR2016,W0_S1_G11412,Sales taxes
CL_INDICATOR_GFSR2016,W0_S1_G1213,Self/non-employed social contributions revenue
CL_INDICATOR_GFSR2016,W0_S1_G12,Social contributions
CL_INDICATOR_GFSR2016,W0_S1_G121,Social security contributions revenue
CL_INDICATOR_GFSR2016,W0_S1_G1212,Social security contributions revenue: employers
CL_INDICATOR_GFSR2016,W0_S1_G1211,Social security contributions: revenue employees
CL_INDICATOR_GFSR2016,W0_S1_G11,Tax revenue
CL_INDICATOR_GFSR2016,W0_S1_G1135,Taxes in the form of capital levies on property
CL_INDICATOR_GFSR2016,W0_S1_G1143,Taxes in the form of profits of fiscal monopolies
CL_INDICATOR_GFSR2016,W0_S1_G1133,"Taxes on estate, inheritance, & gifts"
CL_INDICATOR_GFSR2016,W0_S1_G1154,Taxes on exchange profits
CL_INDICATOR_GFSR2016,W0_S1_G1152,Taxes on exports
CL_INDICATOR_GFSR2016,W0_S1_G11414,Taxes on financial & capital transactions
CL_INDICATOR_GFSR2016,W0_S1_G1155,Taxes on foreign exchange 
CL_INDICATOR_GFSR2016,W0_S1_G114,Taxes on goods & services
CL_INDICATOR_GFSR2016,W0_S1_G111,"Taxes on income, profits, & capital gains"
CL_INDICATOR_GFSR2016,W0_S1_G1112,"Taxes on income, profits, & capital gains: corporations"
CL_INDICATOR_GFSR2016,W0_S1_G1111,"Taxes on income, profits, & capital gains: individuals"
CL_INDICATOR_GFSR2016,W0_S1_G1113,"Taxes on income, profits, & capital gains: other"
CL_INDICATOR_GFSR2016,W0_S1_G115,Taxes on int trade & transactions
CL_INDICATOR_GFSR2016,W0_S1_G112,Taxes on payroll & workforce
CL_INDICATOR_GFSR2016,W0_S1_G1153,Taxes on profits of export/import monopolies
CL_INDICATOR_GFSR2016,W0_S1_G113,Taxes on property
CL_INDICATOR_GFSR2016,W0_S1_G1144,Taxes on specific services
CL_INDICATOR_GFSR2016,W0_S1_G1145,Taxes on use of/permission to use goods
CL_INDICATOR_GFSR2016,W0_S1_G11452,Taxes on use of/permission to use goods: other
CL_INDICATOR_GFSR2016,W0_S1_G11451,Taxes on use of/permission to use goods: vehicles
CL_INDICATOR_GFSR2016,W0_S1_G11413,Turnover & general taxes on goods & services
CL_INDICATOR_GFSR2016,W0_S1_G1214,Unallocable social contributions revenue
CL_INDICATOR_GFSR2016,W0_S1_G11411,Value-added taxes
CL_INDICATOR_GFSR2016,W0_S1_G1413,Withdrawals of income from quasi-corporations
CL_AREA_GFSFALCS2016,AF,Afghanistan
CL_AREA_GFSFALCS2016,AL,Albania
CL_AREA_GFSFALCS2016,DZ,Algeria
CL_AREA_GFSFALCS2016,AO,Angola
CL_AREA_GFSFALCS2016,AI,Anguilla
CL_AREA_GFSFALCS2016,AG,Antigua and Barbuda
CL_AREA_GFSFALCS2016,AR,Argentina
CL_AREA_GFSFALCS2016,AM,Armenia
CL_AREA_GFSFALCS2016,AW,Aruba
CL_AREA_GFSFALCS2016,AU,Australia
CL_AREA_GFSFALCS2016,AT,Austria
CL_AREA_GFSFALCS2016,AZ,Azerbaijan
CL_AREA_GFSFALCS2016,BS,Bahamas
CL_AREA_GFSFALCS2016,BH,Bahrain
CL_AREA_GFSFALCS2016,BD,Bangladesh
CL_AREA_GFSFALCS2016,BB,Barbados
CL_AREA_GFSFALCS2016,BY,Belarus
CL_AREA_GFSFALCS2016,BE,Belgium
CL_AREA_GFSFALCS2016,BZ,Belize
CL_AREA_GFSFALCS2016,BJ,Benin
CL_AREA_GFSFALCS2016,BT,Bhutan
CL_AREA_GFSFALCS2016,BO,Bolivia
CL_AREA_GFSFALCS2016,BA,Bosnia and Herzegovina
CL_AREA_GFSFALCS2016,BW,Botswana
CL_AREA_GFSFALCS2016,BR,Brazil
CL_AREA_GFSFALCS2016,BN,Brunei Darussalam
CL_AREA_GFSFALCS2016,BG,Bulgaria
CL_AREA_GFSFALCS2016,BF,Burkina Faso
CL_AREA_GFSFALCS2016,BI,Burundi
CL_AREA_GFSFALCS2016,CV,Cape Verde
CL_AREA_GFSFALCS2016,KH,Cambodia
CL_AREA_GFSFALCS2016,CM,Cameroon
CL_AREA_GFSFALCS2016,CA,Canada
CL_AREA_GFSFALCS2016,KY,Cayman Islands
CL_AREA_GFSFALCS2016,CF,Central African Republic
CL_AREA_GFSFALCS2016,TD,Chad
CL_AREA_GFSFALCS2016,CL,Chile
CL_AREA_GFSFALCS2016,HK,"Hong Kong, China"
CL_AREA_GFSFALCS2016,MO,Macao
CL_AREA_GFSFALCS2016,CN,China
CL_AREA_GFSFALCS2016,CO,Colombia
CL_AREA_GFSFALCS2016,KM,Comoros
CL_AREA_GFSFALCS2016,CD,"Congo, the Democratic Republic of the"
CL_AREA_GFSFALCS2016,CG,Congo
CL_AREA_GFSFALCS2016,CK,Cook Islands
CL_AREA_GFSFALCS2016,CR,Costa Rica
CL_AREA_GFSFALCS2016,CI,Côte d'Ivoire
CL_AREA_GFSFALCS2016,HR,Croatia
CL_AREA_GFSFALCS2016,1C_355,Curacao & St. Maarten
CL_AREA_GFSFALCS2016,CY,Cyprus
CL_AREA_GFSFALCS2016,CZ,Czech Republic
CL_AREA_GFSFALCS2016,DK,Denmark
CL_AREA_GFSFALCS2016,DJ,Djibouti
CL_AREA_GFSFALCS2016,DM,Dominica
CL_AREA_GFSFALCS2016,DO,Dominican Republic
CL_AREA_GFSFALCS2016,EC,Ecuador
CL_AREA_GFSFALCS2016,EG,Egypt
CL_AREA_GFSFALCS2016,SV,El Salvador
CL_AREA_GFSFALCS2016,GQ,Equatorial Guinea
CL_AREA_GFSFALCS2016,ER,Eritrea
CL_AREA_GFSFALCS2016,EE,Estonia
CL_AREA_GFSFALCS2016,ET,Ethiopia
CL_AREA_GFSFALCS2016,U2,Euro area (Member States and Institutions of the Euro Area) changing composition
CL_AREA_GFSFALCS2016,FJ,Fiji
CL_AREA_GFSFALCS2016,FI,Finland
CL_AREA_GFSFALCS2016,FR,France
CL_AREA_GFSFALCS2016,GA,Gabon
CL_AREA_GFSFALCS2016,GM,Gambia
CL_AREA_GFSFALCS2016,GE,Georgia
CL_AREA_GFSFALCS2016,DE,Germany
CL_AREA_GFSFALCS2016,GH,Ghana
CL_AREA_GFSFALCS2016,GR,Greece
CL_AREA_GFSFALCS2016,GD,Grenada
CL_AREA_GFSFALCS2016,GT,Guatemala
CL_AREA_GFSFALCS2016,GN,Guinea
CL_AREA_GFSFALCS2016,GW,Guinea-Bissau
CL_AREA_GFSFALCS2016,GY,Guyana
CL_AREA_GFSFALCS2016,HT,Haiti
CL_AREA_GFSFALCS2016,HN,Honduras
CL_AREA_GFSFALCS2016,HU,Hungary
CL_AREA_GFSFALCS2016,IS,Iceland
CL_AREA_GFSFALCS2016,IN,India
CL_AREA_GFSFALCS2016,ID,Indonesia
CL_AREA_GFSFALCS2016,IR,"Iran, Islamic Republic of"
CL_AREA_GFSFALCS2016,IQ,Iraq
CL_AREA_GFSFALCS2016,IE,Ireland
CL_AREA_GFSFALCS2016,IL,Israel
CL_AREA_GFSFALCS2016,IT,Italy
CL_AREA_GFSFALCS2016,JM,Jamaica
CL_AREA_GFSFALCS2016,JP,Japan
CL_AREA_GFSFALCS2016,JO,Jordan
CL_AREA_GFSFALCS2016,KZ,Kazakhstan
CL_AREA_GFSFALCS2016,KE,Kenya
CL_AREA_GFSFALCS2016,KI,Kiribati
CL_AREA_GFSFALCS2016,KR,"Korea, Republic of"
CL_AREA_GFSFALCS2016,XK,Kosovo
CL_AREA_GFSFALCS2016,KW,Kuwait
CL_AREA_GFSFALCS2016,KG,Kyrgyzstan
CL_AREA_GFSFALCS2016,LA,Lao People`s Democratic Republic
CL_AREA_GFSFALCS2016,LV,Latvia
CL_AREA_GFSFALCS2016,LB,Lebanon
CL_AREA_GFSFALCS2016,LS,Lesotho
CL_AREA_GFSFALCS2016,LR,Liberia
CL_AREA_GFSFALCS2016,LY,Libya
CL_AREA_GFSFALCS2016,LT,Lithuania
CL_AREA_GFSFALCS2016,LU,Luxembourg
CL_AREA_GFSFALCS2016,MK,"Macedonia, The Former Yugoslav Republic of"
CL_AREA_GFSFALCS2016,MG,Madagascar
CL_AREA_GFSFALCS2016,MW,Malawi
CL_AREA_GFSFALCS2016,MY,Malaysia
CL_AREA_GFSFALCS2016,MV,Maldives
CL_AREA_GFSFALCS2016,ML,Mali
CL_AREA_GFSFALCS2016,MT,Malta
CL_AREA_GFSFALCS2016,MH,Marshall islands
CL_AREA_GFSFALCS2016,MR,Mauritania
CL_AREA_GFSFALCS2016,MU,Mauritius
CL_AREA_GFSFALCS2016,MX,Mexico
CL_AREA_GFSFALCS2016,FM,"Micronesia, Federated States of"
CL_AREA_GFSFALCS2016,MD,"Moldova, Republic of"
CL_AREA_GFSFALCS2016,MC,Monaco
CL_AREA_GFSFALCS2016,MN,Mongolia
CL_AREA_GFSFALCS2016,ME,Montenegro
CL_AREA_GFSFALCS2016,MS,Montserrat
CL_AREA_GFSFALCS2016,MA,Morocco
CL_AREA_GFSFALCS2016,MZ,Mozambique
CL_AREA_GFSFALCS2016,MM,Myanmar
CL_AREA_GFSFALCS2016,NA,Namibia
CL_AREA_GFSFALCS2016,NR,Nauru
CL_AREA_GFSFALCS2016,NP,Nepal
CL_AREA_GFSFALCS2016,NL,Netherlands
CL_AREA_GFSFALCS2016,AN,Netherlands Antilles
CL_AREA_GFSFALCS2016,NZ,New Zealand
CL_AREA_GFSFALCS2016,NI,Nicaragua
CL_AREA_GFSFALCS2016,NE,Niger
CL_AREA_GFSFALCS2016,NG,Nigeria
CL_AREA_GFSFALCS2016,NO,Norway
CL_AREA_GFSFALCS2016,OM,Oman
CL_AREA_GFSFALCS2016,PK,Pakistan
CL_AREA_GFSFALCS2016,PW,Palau
CL_AREA_GFSFALCS2016,PA,Panama
CL_AREA_GFSFALCS2016,PG,Papua New Guinea
CL_AREA_GFSFALCS2016,PY,Paraguay
CL_AREA_GFSFALCS2016,PE,Peru
CL_AREA_GFSFALCS2016,PH,Philippines
CL_AREA_GFSFALCS2016,PL,Poland
CL_AREA_GFSFALCS2016,PT,Portugal
CL_AREA_GFSFALCS2016,QA,Qatar
CL_AREA_GFSFALCS2016,RO,Romania
CL_AREA_GFSFALCS2016,RU,Russian Federation
CL_AREA_GFSFALCS2016,RW,Rwanda
CL_AREA_GFSFALCS2016,WS,Samoa
CL_AREA_GFSFALCS2016,SM,San Marino
CL_AREA_GFSFALCS2016,ST,Sao Tome and Principe
CL_AREA_GFSFALCS2016,SA,Saudi Arabia
CL_AREA_GFSFALCS2016,SN,Senegal
CL_AREA_GFSFALCS2016,CS,Serbia and Montenegro
CL_AREA_GFSFALCS2016,RS,Serbia
CL_AREA_GFSFALCS2016,SC,Seychelles
CL_AREA_GFSFALCS2016,SL,Sierra Leone
CL_AREA_GFSFALCS2016,SG,Singapore
CL_AREA_GFSFALCS2016,SK,Slovakia
CL_AREA_GFSFALCS2016,SI,Slovenia
CL_AREA_GFSFALCS2016,SB,Solomon Islands
CL_AREA_GFSFALCS2016,SO,Somalia
CL_AREA_GFSFALCS2016,ZA,South Africa
CL_AREA_GFSFALCS2016,SS,South Sudan
CL_AREA_GFSFALCS2016,ES,Spain
CL_AREA_GFSFALCS2016,LK,Sri Lanka
CL_AREA_GFSFALCS2016,KN,Saint Kitts and Nevis
CL_AREA_GFSFALCS2016,LC,Saint Lucia
CL_AREA_GFSFALCS2016,VC,Saint Vincent and the Grenadines
CL_AREA_GFSFALCS2016,SD,Sudan
CL_AREA_GFSFALCS2016,SR,Suriname
CL_AREA_GFSFALCS2016,SZ,Swaziland
CL_AREA_GFSFALCS2016,SE,Sweden
CL_AREA_GFSFALCS2016,CH,Switzerland
CL_AREA_GFSFALCS2016,SY,Syrian Arab Republic
CL_AREA_GFSFALCS2016,TJ,Tajikistan
CL_AREA_GFSFALCS2016,TZ,"Tanzania, United Republic of"
CL_AREA_GFSFALCS2016,TH,Thailand
CL_AREA_GFSFALCS2016,TL,Timor-Leste
CL_AREA_GFSFALCS2016,TG,Togo
CL_AREA_GFSFALCS2016,TO,Tonga
CL_AREA_GFSFALCS2016,TT,Trinidad and Tobago
CL_AREA_GFSFALCS2016,TN,Tunisia
CL_AREA_GFSFALCS2016,TR,Turkey
CL_AREA_GFSFALCS2016,TM,Turkmenistan
CL_AREA_GFSFALCS2016,TV,Tuvalu
CL_AREA_GFSFALCS2016,UG,Uganda
CL_AREA_GFSFALCS2016,UA,Ukraine
CL_AREA_GFSFALCS2016,AE,United Arab Emirates
CL_AREA_GFSFALCS2016,GB,United Kingdom
CL_AREA_GFSFALCS2016,US,United States
CL_AREA_GFSFALCS2016,UY,Uruguay
CL_AREA_GFSFALCS2016,UZ,Uzbekistan
CL_AREA_GFSFALCS2016,VU,Vanuatu
CL_AREA_GFSFALCS2016,VE,"Venezuela, Bolivarian Republic"
CL_AREA_GFSFALCS2016,VN,Viet Nam
CL_AREA_GFSFALCS2016,PS,"Palestine, State of"
CL_AREA_GFSFALCS2016,1C_473,Yemen Arab Rep.
CL_AREA_GFSFALCS2016,YE,Yemen
CL_AREA_GFSFALCS2016,ZM,Zambia
CL_AREA_GFSFALCS2016,ZW,Zimbabwe
CL_AREA_GFSFALCS2016,1C_AAA,AAA
CL_AREA_GFSFALCS2016,1C_ALLC,All Countries
CL_AREA_GFSFALCS2016,1C_ALL,All Countries and Country Groups
CL_AREA_GFSFALCS2016,1C_All_Countries_for_Dissemination,All Countries for Dissemination
CL_AREA_GFSFALCS2016,1C_Al_Countries_for_Dissemination_Online,All Countries for Dissemination - Online
CL_AREA_GFSFALCS2016,1C_GFSY_2014_Country_Pages,All Countries for Dissemination - Print
CL_AREA_GFSFALCS2016,1C_ALLG,All Country Groups
CL_AREA_GFSFALCS2016,1C_Template_I,Template I
CL_AREA_GFSFALCS2016,1C_Template_II,Template II
CL_AREA_GFSFALCS2016,1C_Template_III,Template III
CL_AREA_GFSFALCS2016,1C_Template_IV,Template IV
CL_SECTOR_GFSFALCS2016,S1311B,Budgetary central government
CL_SECTOR_GFSFALCS2016,S1311,Central government (excl. social security funds)
CL_SECTOR_GFSFALCS2016,S1321,Central government (incl. social security funds)
CL_SECTOR_GFSFALCS2016,S13112,Extrabudgetary central government
CL_SECTOR_GFSFALCS2016,S13,General government
CL_SECTOR_GFSFALCS2016,S1313,Local governments
CL_SECTOR_GFSFALCS2016,S1314,Social security funds
CL_SECTOR_GFSFALCS2016,S1312,State governments
CL_UNIT_GFSFALCS2016,XDC,Domestic currency
CL_UNIT_GFSFALCS2016,XDC_R_B1GQ,Percent of GDP
CL_INDICATOR_GFSFALCS2016,G32,Net acquisition of financial assets
CL_INDICATOR_GFSFALCS2016,G6,Net financial worth
CL_INDICATOR_GFSFALCS2016,G33,Net incurrence of liabilities
CL_INDICATOR_GFSFALCS2016,G3,Net transactions affecting net financial worth
CL_INDICATOR_GFSFALCS2016,G62,Stock position of financial assets
CL_INDICATOR_GFSFALCS2016,G63,Stock position of liabilities
